Epoch [1/200], Train Loss: 0.8054, Valid Loss: 0.8038
Epoch [35/200], Train Loss: 0.7038, Valid Loss: 0.6940
Epoch [36/200], Train Loss: 0.7029, Valid Loss: 0.6931
Epoch [37/200], Train Loss: 0.7020, Valid Loss: 0.6922
Epoch [38/200], Train Loss: 0.7008, Valid Loss: 0.6905
Epoch [39/200], Train Loss: 0.6998, Valid Loss: 0.6897
Epoch [40/200], Train Loss: 0.6987, Valid Loss: 0.6879
Epoch [41/200], Train Loss: 0.6974, Valid Loss: 0.6868
Epoch [42/200], Train Loss: 0.6962, Valid Loss: 0.6849
Epoch [43/200], Train Loss: 0.6946, Valid Loss: 0.6831
Epoch [44/200], Train Loss: 0.6929, Valid Loss: 0.6813
Epoch [45/200], Train Loss: 0.6908, Valid Loss: 0.6786
Epoch [46/200], Train Loss: 0.6891, Valid Loss: 0.6765
Epoch [47/200], Train Loss: 0.6862, Valid Loss: 0.6727
Epoch [48/200], Train Loss: 0.6832, Valid Loss: 0.6696
Epoch [49/200], Train Loss: 0.6798, Valid Loss: 0.6650
Epoch [50/200], Train Loss: 0.6757, Valid Loss: 0.6596
Epoch [51/200], Train Loss: 0.6705, Valid Loss: 0.6533
Epoch [52/200], Train Loss: 0.6643, Valid Loss: 0.6455
Epoch [53/200], Train Loss: 0.6565, Valid Loss: 0.6355
Epoch [54/200], Train Loss: 0.6467, Valid Loss: 0.6241
Epoch [55/200], Train Loss: 0.6352, Valid Loss: 0.6089
Epoch [56/200], Train Loss: 0.6206, Valid Loss: 0.5878
Epoch [57/200], Train Loss: 0.6047, Valid Loss: 0.5696
Epoch [58/200], Train Loss: 0.5863, Valid Loss: 0.5494
Epoch [59/200], Train Loss: 0.5683, Valid Loss: 0.5270
Epoch [60/200], Train Loss: 0.5529, Valid Loss: 0.5137
Epoch [61/200], Train Loss: 0.5391, Valid Loss: 0.4931
Epoch [62/200], Train Loss: 0.5264, Valid Loss: 0.4841
Epoch [63/200], Train Loss: 0.5166, Valid Loss: 0.4749
Epoch [64/200], Train Loss: 0.5053, Valid Loss: 0.4564
Epoch [65/200], Train Loss: 0.4996, Valid Loss: 0.4620
Epoch [66/200], Train Loss: 0.4907, Valid Loss: 0.4398
Epoch [67/200], Train Loss: 0.4818, Valid Loss: 0.4317
Epoch [68/200], Train Loss: 0.4755, Valid Loss: 0.4268
Epoch [69/200], Train Loss: 0.4698, Valid Loss: 0.4215
Epoch [70/200], Train Loss: 0.4637, Valid Loss: 0.4079
Epoch [71/200], Train Loss: 0.4574, Valid Loss: 0.4046
Epoch [72/200], Train Loss: 0.4532, Valid Loss: 0.4026
Epoch [73/200], Train Loss: 0.4481, Valid Loss: 0.3940
Epoch [74/200], Train Loss: 0.4423, Valid Loss: 0.3871
Epoch [75/200], Train Loss: 0.4393, Valid Loss: 0.3933
Epoch [76/200], Train Loss: 0.4370, Valid Loss: 0.3907
Epoch [77/200], Train Loss: 0.4315, Valid Loss: 0.3777
Epoch [78/200], Train Loss: 0.4266, Valid Loss: 0.3709
Epoch [79/200], Train Loss: 0.4221, Valid Loss: 0.3697
Epoch [80/200], Train Loss: 0.4184, Valid Loss: 0.3601
Epoch [81/200], Train Loss: 0.4147, Valid Loss: 0.3574
Epoch [82/200], Train Loss: 0.4114, Valid Loss: 0.3602
Epoch [83/200], Train Loss: 0.4078, Valid Loss: 0.3517
Epoch [84/200], Train Loss: 0.4032, Valid Loss: 0.3494
Epoch [85/200], Train Loss: 0.4010, Valid Loss: 0.3433
Epoch [86/200], Train Loss: 0.4007, Valid Loss: 0.3400
Epoch [87/200], Train Loss: 0.3942, Valid Loss: 0.3471
Epoch [88/200], Train Loss: 0.3917, Valid Loss: 0.3406
Epoch [89/200], Train Loss: 0.3877, Valid Loss: 0.3316
Epoch [90/200], Train Loss: 0.3837, Valid Loss: 0.3374
Epoch [91/200], Train Loss: 0.3835, Valid Loss: 0.3260
Epoch [92/200], Train Loss: 0.3790, Valid Loss: 0.3258
Epoch [93/200], Train Loss: 0.3779, Valid Loss: 0.3255
Epoch [94/200], Train Loss: 0.3736, Valid Loss: 0.3225
Epoch [95/200], Train Loss: 0.3709, Valid Loss: 0.3178
Epoch [96/200], Train Loss: 0.3680, Valid Loss: 0.3152
Epoch [97/200], Train Loss: 0.3665, Valid Loss: 0.3115
Epoch [98/200], Train Loss: 0.3653, Valid Loss: 0.3097
Epoch [99/200], Train Loss: 0.3609, Valid Loss: 0.3085
Epoch [100/200], Train Loss: 0.3599, Valid Loss: 0.3043
Epoch [101/200], Train Loss: 0.3566, Valid Loss: 0.3132
Epoch [102/200], Train Loss: 0.3543, Valid Loss: 0.3016
Epoch [103/200], Train Loss: 0.3507, Valid Loss: 0.2998
Epoch [104/200], Train Loss: 0.3512, Valid Loss: 0.2961
Epoch [105/200], Train Loss: 0.3489, Valid Loss: 0.2966
Epoch [106/200], Train Loss: 0.3434, Valid Loss: 0.2921
Epoch [107/200], Train Loss: 0.3427, Valid Loss: 0.2910
Epoch [108/200], Train Loss: 0.3410, Valid Loss: 0.2888
Epoch [109/200], Train Loss: 0.3390, Valid Loss: 0.2950
Epoch [110/200], Train Loss: 0.3370, Valid Loss: 0.2853
Epoch [111/200], Train Loss: 0.3333, Valid Loss: 0.2834
Epoch [112/200], Train Loss: 0.3320, Valid Loss: 0.2852
Epoch [113/200], Train Loss: 0.3295, Valid Loss: 0.2801
Epoch [114/200], Train Loss: 0.3278, Valid Loss: 0.2806
Epoch [115/200], Train Loss: 0.3269, Valid Loss: 0.2761
Epoch [116/200], Train Loss: 0.3260, Valid Loss: 0.2749
Epoch [117/200], Train Loss: 0.3217, Valid Loss: 0.2740
Epoch [118/200], Train Loss: 0.3218, Valid Loss: 0.2748
Epoch [119/200], Train Loss: 0.3219, Valid Loss: 0.2717
Epoch [120/200], Train Loss: 0.3182, Valid Loss: 0.2760
Epoch [121/200], Train Loss: 0.3130, Valid Loss: 0.2667
Epoch [122/200], Train Loss: 0.3148, Valid Loss: 0.2691
Epoch [123/200], Train Loss: 0.3106, Valid Loss: 0.2639
Epoch [124/200], Train Loss: 0.3104, Valid Loss: 0.2685
Epoch [125/200], Train Loss: 0.3083, Valid Loss: 0.2647
Epoch [126/200], Train Loss: 0.3066, Valid Loss: 0.2608
Epoch [127/200], Train Loss: 0.3048, Valid Loss: 0.2618
Epoch [128/200], Train Loss: 0.3033, Valid Loss: 0.2574
Epoch [129/200], Train Loss: 0.3015, Valid Loss: 0.2615
Epoch [130/200], Train Loss: 0.2998, Valid Loss: 0.2551
Epoch [131/200], Train Loss: 0.2985, Valid Loss: 0.2617
Epoch [132/200], Train Loss: 0.2993, Valid Loss: 0.2529
Epoch [133/200], Train Loss: 0.2961, Valid Loss: 0.2554
Epoch [134/200], Train Loss: 0.2956, Valid Loss: 0.2514
Epoch [135/200], Train Loss: 0.2929, Valid Loss: 0.2493
Epoch [136/200], Train Loss: 0.2912, Valid Loss: 0.2519
Epoch [137/200], Train Loss: 0.2930, Valid Loss: 0.2471
Epoch [138/200], Train Loss: 0.2899, Valid Loss: 0.2479
Epoch [139/200], Train Loss: 0.2889, Valid Loss: 0.2441
Epoch [140/200], Train Loss: 0.2883, Valid Loss: 0.2432
Epoch [141/200], Train Loss: 0.2855, Valid Loss: 0.2452
Epoch [142/200], Train Loss: 0.2845, Valid Loss: 0.2416
Epoch [143/200], Train Loss: 0.2833, Valid Loss: 0.2473
Epoch [144/200], Train Loss: 0.2867, Valid Loss: 0.2464
Epoch [145/200], Train Loss: 0.2818, Valid Loss: 0.2398
Epoch [146/200], Train Loss: 0.2823, Valid Loss: 0.2415
Epoch [147/200], Train Loss: 0.2783, Valid Loss: 0.2374
Epoch [148/200], Train Loss: 0.2784, Valid Loss: 0.2393
Epoch [149/200], Train Loss: 0.2771, Valid Loss: 0.2354
Epoch [150/200], Train Loss: 0.2751, Valid Loss: 0.2397
Epoch [151/200], Train Loss: 0.2746, Valid Loss: 0.2364
Epoch [152/200], Train Loss: 0.2736, Valid Loss: 0.2369
Epoch [153/200], Train Loss: 0.2728, Valid Loss: 0.2352
Epoch [154/200], Train Loss: 0.2721, Valid Loss: 0.2368
Epoch [155/200], Train Loss: 0.2720, Valid Loss: 0.2330
Epoch [156/200], Train Loss: 0.2704, Valid Loss: 0.2296
Epoch [157/200], Train Loss: 0.2699, Valid Loss: 0.2290
Epoch [158/200], Train Loss: 0.2747, Valid Loss: 0.2288
Epoch [159/200], Train Loss: 0.2678, Valid Loss: 0.2341
Epoch [160/200], Train Loss: 0.2664, Valid Loss: 0.2268
Epoch [161/200], Train Loss: 0.2646, Valid Loss: 0.2307
Epoch [162/200], Train Loss: 0.2655, Valid Loss: 0.2264
Epoch [163/200], Train Loss: 0.2659, Valid Loss: 0.2305
Epoch [164/200], Train Loss: 0.2614, Valid Loss: 0.2243
Epoch [165/200], Train Loss: 0.2645, Valid Loss: 0.2260
Epoch [166/200], Train Loss: 0.2602, Valid Loss: 0.2241
Epoch [167/200], Train Loss: 0.2616, Valid Loss: 0.2227
Epoch [168/200], Train Loss: 0.2610, Valid Loss: 0.2225
Epoch [169/200], Train Loss: 0.2603, Valid Loss: 0.2216
Epoch [170/200], Train Loss: 0.2582, Valid Loss: 0.2242
Epoch [171/200], Train Loss: 0.2574, Valid Loss: 0.2238
Epoch [172/200], Train Loss: 0.2594, Valid Loss: 0.2241
Epoch [173/200], Train Loss: 0.2563, Valid Loss: 0.2225
Epoch [174/200], Train Loss: 0.2552, Valid Loss: 0.2210
Epoch [175/200], Train Loss: 0.2549, Valid Loss: 0.2224
Epoch [176/200], Train Loss: 0.2546, Valid Loss: 0.2185
Epoch [177/200], Train Loss: 0.2549, Valid Loss: 0.2257
Epoch [178/200], Train Loss: 0.2549, Valid Loss: 0.2228
Epoch [179/200], Train Loss: 0.2517, Valid Loss: 0.2178
Epoch [180/200], Train Loss: 0.2531, Valid Loss: 0.2171
Epoch [181/200], Train Loss: 0.2504, Valid Loss: 0.2190
Epoch [182/200], Train Loss: 0.2508, Valid Loss: 0.2222
Epoch [183/200], Train Loss: 0.2514, Valid Loss: 0.2215
Epoch [184/200], Train Loss: 0.2490, Valid Loss: 0.2155
Epoch [185/200], Train Loss: 0.2482, Valid Loss: 0.2200
Epoch [186/200], Train Loss: 0.2476, Valid Loss: 0.2144
Epoch [187/200], Train Loss: 0.2519, Valid Loss: 0.2330
Epoch [188/200], Train Loss: 0.2479, Valid Loss: 0.2142
Epoch [189/200], Train Loss: 0.2489, Valid Loss: 0.2159
Epoch [190/200], Train Loss: 0.2454, Valid Loss: 0.2161
Epoch [191/200], Train Loss: 0.2477, Valid Loss: 0.2116
Epoch [192/200], Train Loss: 0.2450, Valid Loss: 0.2154
Epoch [193/200], Train Loss: 0.2428, Valid Loss: 0.2125
Epoch [194/200], Train Loss: 0.2443, Valid Loss: 0.2125
Epoch [195/200], Train Loss: 0.2462, Valid Loss: 0.2147
Epoch [196/200], Train Loss: 0.2421, Valid Loss: 0.2113
Epoch [197/200], Train Loss: 0.2437, Valid Loss: 0.2162
Epoch [198/200], Train Loss: 0.2415, Valid Loss: 0.2162
Epoch [199/200], Train Loss: 0.2418, Valid Loss: 0.2136
Epoch [200/200], Train Loss: 0.2407, Valid Loss: 0.2095
